row,neutral,disapproval,approval,realization,annoyance,confusion,disappointment,optimism,anger,admiration,disgust,amusement,sadness,surprise,curiosity,caring,joy,fear,excitement,embarrassment,desire,relief,love,gratitude,nervousness,grief,remorse,pride
17,0.7845982313156128,0.1407092958688736,0.08424254506826401,0.036948513239622116,0.013971743173897266,0.00642450712621212,0.004169270396232605,0.002766710240393877,0.0017233544494956732,0.0017607001354917884,0.001187274232506752,0.0013772629899904132,0.001004801131784916,0.001143940375186503,0.0010507662082090974,0.001257329131476581,0.0010377423604950309,0.0006343600107356906,0.0006505643832497299,0.0005534128285944462,0.0006039764266461134,0.0007462970679625869,0.00046004223986528814,0.0005074694054201245,0.0003039168077521026,0.0002302295179106295,0.00021251317230053246,0.00026007930864579976
18,0.6447551846504211,0.004529411904513836,0.04264308139681816,0.17156915366649628,0.010819004848599434,0.03173070028424263,0.008045591413974762,0.014912674203515053,0.001031333114951849,0.00523638678714633,0.0022677697706967592,0.0010434978175908327,0.0014115066733211279,0.01932208612561226,0.0037692312616854906,0.00039065207238309085,0.0010273923398926854,0.0032193351071327925,0.0021820964757353067,0.0013837821315973997,0.0014027481665834785,0.0007159945671446621,0.0006790166953578591,0.0012958853039890528,0.0012372826458886266,0.00041389846592210233,0.00038925919216126204,0.0006870433571748435
19,0.025097114965319633,0.006116974633187056,0.05490715429186821,0.012374602258205414,0.029084857553243637,0.001688157208263874,0.004707952495664358,0.00782876368612051,0.005085016135126352,0.4208228290081024,0.0029091062024235725,0.7478179931640625,0.0013834566343575716,0.0012033942621201277,0.0013242856366559863,0.0023657875135540962,0.10390923917293549,0.0005657376023009419,0.004686896223574877,0.0023338322062045336,0.0011105419835075736,0.0028877020813524723,0.003780968254432082,0.005750096403062344,0.0003858869895339012,0.0005312333814799786,0.0006391892675310373,0.003421923378482461
20,0.7599629163742065,0.02206183783710003,0.007398201618343592,0.02569444477558136,0.0911405012011528,0.0027372948825359344,0.02077799290418625,0.002639240585267544,0.01986565813422203,0.0004359072190709412,0.01101372204720974,0.004750913940370083,0.012353286147117615,0.0017458898946642876,0.0008199543808586895,0.0011398036731407046,0.0015081284800544381,0.00465766666457057,0.0008873693877831101,0.005214975215494633,0.0033179214224219322,0.0007503333035856485,0.00036879823892377317,0.00043772687786258757,0.001634990214370191,0.000927812303416431,0.0006104425410740077,0.00034668631269596517
21,0.5071337223052979,0.011307887732982635,0.005963962525129318,0.02196928858757019,0.10671138763427734,0.0028999890200793743,0.05276986211538315,0.006399951409548521,0.07463417947292328,0.0006993424613028765,0.01630474254488945,0.0013561304658651352,0.09525275230407715,0.0018673286540433764,0.0013904129154980183,0.0022277175448834896,0.0011187978088855743,0.03387366235256195,0.0006519609596580267,0.003936566412448883,0.0044852918945252895,0.0007730824872851372,0.000647262204438448,0.00041977991349995136,0.003708459436893463,0.003368580946698785,0.001413810532540083,0.000551643839571625
22,0.06395121663808823,0.0036026479210704565,0.09302008897066116,0.004597388673573732,0.0030390846077352762,0.017994515597820282,0.0012495862320065498,0.017902163788676262,0.0012028206838294864,0.09591832011938095,0.0012626203242689371,0.007074371445924044,0.0012497612042352557,0.009187424555420876,0.44467467069625854,0.0074996063485741615,0.02380850538611412,0.001836632494814694,0.46077215671539307,0.0005698715103790164,0.011084572412073612,0.0013997115893289447,0.007404885720461607,0.0023932287003844976,0.001807105029001832,0.0004235844244249165,0.0006578909233212471,0.0010554940672591329
23,0.7234708666801453,0.04837740957736969,0.023869100958108902,0.07549722492694855,0.10114265233278275,0.04533776268362999,0.025859052315354347,0.016384148970246315,0.004937401972711086,0.0005907025770284235,0.0051472675986588,0.007646854966878891,0.0024021868593990803,0.007043446414172649,0.00649433396756649,0.0007434275466948748,0.0010360842570662498,0.002027074573561549,0.0009147557429969311,0.0042558880522847176,0.001291615073569119,0.0005022459663450718,0.00033273841836489737,0.00016824381600599736,0.0012448219349607825,0.0004212264029774815,0.0003978945314884186,0.00026437544147484004
24,0.9558155536651611,0.0031864221673458815,0.011313311755657196,0.008735795505344868,0.008545954711735249,0.0029321175534278154,0.005193660501390696,0.0019434866262599826,0.004899299703538418,0.002577375154942274,0.0051263305358588696,0.002085506683215499,0.010541150346398354,0.0017637483542785048,0.0017694707494229078,0.0012114363489672542,0.0017715481808409095,0.005631522741168737,0.0019642463885247707,0.001410451834090054,0.0019960268400609493,0.00047430305858142674,0.0015221599023789167,0.0007360787712968886,0.0008969564223662019,0.001395317493006587,0.0006567707750946283,0.0004256791726220399
25,0.45300593972206116,0.003358650952577591,0.021506233140826225,0.0028903093189001083,0.014305024407804012,0.011697926558554173,0.0037828385829925537,0.012628575786948204,0.003293336136266589,0.0028101117350161076,0.001487436587922275,0.001627549179829657,0.0019489596597850323,0.0012941252207383513,0.157026469707489,0.005227232351899147,0.0010227203601971269,0.0008704619249328971,0.004275629762560129,0.00033755178446881473,0.25674858689308167,0.00028196684434078634,0.004380685277283192,0.0006215497851371765,0.0005601733573712409,0.00034544331720098853,0.0005929616745561361,0.00016372473328374326
26,0.8399802446365356,0.0040188138373196125,0.14709921181201935,0.043463028967380524,0.005496307276189327,0.003039357718080282,0.0029232578817754984,0.009598440490663052,0.0006425642059184611,0.002202847972512245,0.0008440107922069728,0.0010494516463950276,0.0012272846652194858,0.0005888767191208899,0.0011716026347130537,0.0014186861226335168,0.0008528030593879521,0.0005362278316169977,0.000605828536208719,0.0003539590397849679,0.0009730285964906216,0.0006586494273506105,0.000732604181393981,0.0006070637027733028,0.0002889329625759274,0.00020410931028891355,0.00034061455517075956,0.00030970832449384034
