row,curiosity,optimism,neutral,caring,desire,approval,confusion,excitement,admiration,love,joy,annoyance,disapproval,realization,surprise,fear,nervousness,anger,sadness,disappointment,gratitude,relief,remorse,amusement,grief,disgust,pride,embarrassment
11,0.0015948459040373564,0.0019354444229975343,0.9705681800842285,0.0008660767343826592,0.0011600112775340676,0.012079541571438313,0.0029528699815273285,0.002250571735203266,0.0033431658521294594,0.0011964832665398717,0.001859372714534402,0.007659163326025009,0.004276754334568977,0.006488911807537079,0.001137081766501069,0.001601322670467198,0.0003819486009888351,0.002780637936666608,0.0024278515484184027,0.003876057453453541,0.0009318676311522722,0.0003561033809091896,0.00037090849946253,0.0020116043742746115,0.0004660168488044292,0.002470598788931966,0.0003792871139012277,0.0007984077092260122
12,0.0024636562447994947,0.05757145211100578,0.06909488886594772,0.0026115383952856064,0.017714431509375572,0.28537988662719727,0.001721106586046517,0.03967445343732834,0.7233890295028687,0.0029895794577896595,0.017717642709612846,0.003267014632001519,0.0032179339323192835,0.01509026437997818,0.0024271218571811914,0.000658503791783005,0.000473193300422281,0.0005650551174767315,0.0008102460415102541,0.0027608987875282764,0.006811443250626326,0.003528800094500184,0.0003163195797242224,0.0016142750391736627,0.00041817492456175387,0.0005922034615650773,0.011699987575411797,0.0002871159522328526
13,0.005601105745881796,0.111448734998703,0.6294218897819519,0.0013682389399036765,0.10672907531261444,0.08445142954587936,0.005224795546382666,0.013989024795591831,0.0021467111073434353,0.0025379646103829145,0.005622152704745531,0.004953666124492884,0.003671863581985235,0.029801221564412117,0.0021539099980145693,0.0008355802274309099,0.0006445692852139473,0.0006692283204756677,0.0008634527330286801,0.004579123109579086,0.001334449858404696,0.0010572114260867238,0.0004069007409270853,0.003212366718798876,0.0002819456276483834,0.0009653695160523057,0.0006344981375150383,0.0003859899879898876
14,0.0926976278424263,0.031962934881448746,0.1628524214029312,0.4174666702747345,0.0043192096054553986,0.09241319447755814,0.2703109085559845,0.0029895780608057976,0.004170163068920374,0.002888730727136135,0.005516580771654844,0.03147132322192192,0.04881542921066284,0.0187086071819067,0.0019511925056576729,0.00539813470095396,0.018071459606289864,0.004541246220469475,0.0063675157725811005,0.008714485913515091,0.001786072039976716,0.0059905461966991425,0.0034257029183208942,0.0005700018373318017,0.0013949641725048423,0.0010414380813017488,0.0009017052943818271,0.0013697069371119142
15,0.0015057751443237066,0.037947215139865875,0.6757929921150208,0.03527836501598358,0.029603129252791405,0.10674970597028732,0.0006319167441688478,0.013043077662587166,0.009126560762524605,0.0006518193404190242,0.0030467689502984285,0.01890960894525051,0.0021053787786513567,0.006104848813265562,0.0007646821322850883,0.0005806622793897986,0.0004443424113560468,0.0037663064431399107,0.0006595542654395103,0.0016214234055951238,0.004252421669661999,0.0019438723102211952,0.00036042986903339624,0.0009635037858970463,0.0002859399246517569,0.0008557860273867846,0.0015247653936967254,0.00032021492370404303
16,0.000982208177447319,0.013315816409885883,0.17701341211795807,0.001640674308873713,0.005480197258293629,0.36013081669807434,0.0013761497102677822,0.013388105668127537,0.5732570886611938,0.007010573521256447,0.01718013919889927,0.005586405750364065,0.006264230702072382,0.014218221418559551,0.0009183125803247094,0.00028233969351276755,0.000201946051674895,0.000612371601164341,0.00041415973100811243,0.0024064460303634405,0.0031103373039513826,0.0023154555819928646,0.00013869749091099948,0.002474883571267128,0.00021618118626065552,0.0006677028140984476,0.004834179300814867,0.0002109558554366231
17,0.002932572038844228,0.014050964266061783,0.14305000007152557,0.07102350145578384,0.01044049859046936,0.04827765002846718,0.00924408994615078,0.006363184656947851,0.006896580569446087,0.003332380671054125,0.022048616781830788,0.011941132135689259,0.0091741643846035,0.08576725423336029,0.0031648084986954927,0.03688177838921547,0.280120313167572,0.0013841175241395831,0.17226848006248474,0.08849143236875534,0.0015681680524721742,0.03460241109132767,0.009639332070946693,0.0020576966926455498,0.007109277416020632,0.0014806166291236877,0.003402691800147295,0.00433075986802578
18,0.010118493810296059,0.02949168160557747,0.10931141674518585,0.0037288053426891565,0.006677686702460051,0.09824617207050323,0.16569863259792328,0.006490790750831366,0.005290470086038113,0.0058046807534992695,0.15813764929771423,0.009873108007013798,0.09235106408596039,0.04163794219493866,0.0015988043742254376,0.0010736570693552494,0.0024847679305821657,0.00146383885294199,0.001913820393383503,0.0060962531715631485,0.0021712977904826403,0.006220298819243908,0.001471208524890244,0.578575074672699,0.0005267601809464395,0.0018287645652890205,0.0011138486443087459,0.0017381558427587152
19,0.008869350887835026,0.009273395873606205,0.0466533824801445,0.010976418852806091,0.002976061077788472,0.03760020434856415,0.2607831358909607,0.005627073347568512,0.004848197102546692,0.0025701760314404964,0.11427129060029984,0.009521406143903732,0.02057584747672081,0.06993161141872406,0.005540592595934868,0.0033555002883076668,0.020246237516403198,0.0015436102403327823,0.04388989880681038,0.0487104207277298,0.4407011866569519,0.07032464444637299,0.03580962121486664,0.0017581525025889277,0.005398339591920376,0.0011987334582954645,0.004146026913076639,0.007381387986242771
20,0.0016529102576896548,0.004399181343615055,0.9299845695495605,0.004463715944439173,0.00549742067232728,0.03161155804991722,0.0008914575446397066,0.006425977684557438,0.002725142054259777,0.003260080935433507,0.00874879490584135,0.005932399071753025,0.001163996523246169,0.0041700126603245735,0.0006197093171067536,0.001028756145387888,0.0005199232255108654,0.0018319382797926664,0.0027495003305375576,0.0020010103471577168,0.0005101426504552364,0.0007957909838296473,0.0003847383486572653,0.0040952181443572044,0.00038211740320548415,0.001416744664311409,0.0005103109288029373,0.00040329870535060763
