row,curiosity,neutral,confusion,approval,gratitude,annoyance,disapproval,desire,optimism,caring,disappointment,realization,admiration,anger,sadness,excitement,disgust,remorse,surprise,joy,relief,embarrassment,fear,nervousness,love,amusement,grief,pride
22,0.3762229084968567,0.3981875777244568,0.2148391157388687,0.1430598497390747,0.0005423149559646845,0.010282272472977638,0.025960830971598625,0.0017194917891174555,0.005028542596846819,0.0021076248958706856,0.0031792980153113604,0.013701019808650017,0.005365667399019003,0.001856451970525086,0.00108949129935354,0.0022582178935408592,0.0011749856639653444,0.0004729707434307784,0.004453537054359913,0.0009432220249436796,0.00041915912879630923,0.000559880631044507,0.0007439938490279019,0.00048315845197066665,0.00205399957485497,0.000719080853741616,0.00023520780086982995,0.00013808280345983803
23,0.0019354472169652581,0.17562803626060486,0.003723280970007181,0.016878722235560417,0.0008291944395750761,0.5618380308151245,0.1156814768910408,0.0012974741403013468,0.00327248009853065,0.0017306067747995257,0.01576843485236168,0.008103424683213234,0.0017661124002188444,0.35173898935317993,0.0014629915822297335,0.0008719062898308039,0.01630009151995182,0.0003588809631764889,0.0012606832897290587,0.0014417980564758182,0.00031656937790103257,0.0026643036399036646,0.0005054575158283114,0.00030055243405513465,0.0005603271420113742,0.004326257389038801,0.00028130819555372,0.0004674385709222406
24,0.6080252528190613,0.3372839093208313,0.26541146636009216,0.005778325721621513,0.0009271866292692721,0.00761266378685832,0.003990626893937588,0.0010317453416064382,0.002143841702491045,0.0014349875273182988,0.0019255438819527626,0.0037151409778743982,0.0017943657003343105,0.001953961793333292,0.001136620412580669,0.001405035611242056,0.001142734196037054,0.000460443930933252,0.005171340890228748,0.0007878727628849447,0.00012990714458283037,0.0006656886544078588,0.0009599645854905248,0.00041285320185124874,0.0015993387205526233,0.0017007864080369473,0.00025368842761963606,4.403581624501385e-05
25,0.3323378562927246,0.18262332677841187,0.2697097957134247,0.006299288477748632,0.0008683548658154905,0.018311882391572,0.2676255702972412,0.0012611383572220802,0.004249610472470522,0.002179163508117199,0.060771167278289795,0.023393217474222183,0.0022483617067337036,0.003347162390127778,0.015441137365996838,0.002133692614734173,0.0025813239626586437,0.002458608243614435,0.05213793367147446,0.002042589709162712,0.0007448330288752913,0.0066806860268116,0.004042254760861397,0.002658283105120063,0.0017775925807654858,0.0027237634640187025,0.0015077299904078245,0.00017285399371758103
26,0.03183373808860779,0.6669473648071289,0.4758910536766052,0.02532218210399151,0.00046277669025585055,0.02623719722032547,0.03799988329410553,0.0008920807740651071,0.004126473795622587,0.0009782465640455484,0.00807426031678915,0.02501249872148037,0.0014740916667506099,0.002384071471169591,0.0010800810996443033,0.0009350654436275363,0.0019022440537810326,0.0003951217804569751,0.002835359424352646,0.0007685576565563679,0.0002921466948464513,0.0010355351259931922,0.0009865894680842757,0.000791689963079989,0.0008488924941048026,0.0009562834165990353,0.00024645973462611437,0.00015308389265555888
27,0.00045228179078549147,0.5237361192703247,0.0037302367854863405,0.059281982481479645,0.001617050264030695,0.07012572139501572,0.017910877242684364,0.0009947072248905897,0.00880203116685152,0.0013014308642596006,0.03560738265514374,0.5347980260848999,0.002227859804406762,0.005222084932029247,0.005113993771374226,0.0006154111470095813,0.004839986562728882,0.0029909696895629168,0.003602803684771061,0.001580478623509407,0.002236313885077834,0.012868125922977924,0.0013670810731127858,0.0010538754286244512,0.0007624715799465775,0.005584911908954382,0.0010246314341202378,0.0016428626840934157
28,0.0009738614899106324,0.5274981260299683,0.0029062610119581223,0.028568681329488754,0.0004210858896840364,0.290149986743927,0.16172219812870026,0.0010906398529186845,0.0030274363234639168,0.0019816539715975523,0.02488703280687332,0.013433745130896568,0.0009292105096392334,0.04641280323266983,0.002597892889752984,0.00031186093110591173,0.0072959125973284245,0.0003773182106669992,0.000504500640090555,0.000473660824354738,0.0002949172048829496,0.0015723806573078036,0.0005152114317752421,0.0003189094422850758,0.0004336806887295097,0.0008872065809555352,0.00031725491862744093,0.0002817532222252339
29,0.006170956883579493,0.7128164768218994,0.020193666219711304,0.04196960851550102,0.0006860867724753916,0.07510185986757278,0.023634109646081924,0.0010356283746659756,0.005841367412358522,0.11575967073440552,0.002712625078856945,0.012119164690375328,0.0011831095907837152,0.016579434275627136,0.0017236924031749368,0.0009716877248138189,0.0010074577294290066,0.0005952292121946812,0.0005868864827789366,0.0028313056100159883,0.0015883393352851272,0.0010878345929086208,0.0015446984907612205,0.0025446778163313866,0.0006723643746227026,0.0010197743540629745,0.0004361252358648926,0.0004899051855318248
30,0.0016948372358456254,0.3491629958152771,0.0040249815210700035,0.006739107426255941,0.0006845268071629107,0.5678173899650574,0.01986144296824932,0.001213036710396409,0.002381579950451851,0.0008208499057218432,0.06389924138784409,0.021159470081329346,0.0016668235184624791,0.09800469130277634,0.0036270564887672663,0.002433696761727333,0.03683241084218025,0.0005059952381998301,0.011321875266730785,0.0015341801336035132,0.000811276666354388,0.019718414172530174,0.006214892491698265,0.0026964531280100346,0.00020307020167820156,0.004044687375426292,0.0007905572419986129,0.000986242201179266
31,0.5870234370231628,0.4395737946033478,0.12484774738550186,0.006513924337923527,0.0011763704242184758,0.006926009431481361,0.002934143878519535,0.004277483560144901,0.0035201183054596186,0.0033785065170377493,0.0016310991486534476,0.002841186709702015,0.0016151898307725787,0.0018119083251804113,0.0013043333310633898,0.0017784956144168973,0.0007020235061645508,0.0005726300878450274,0.002263323636725545,0.0009587060194462538,0.0001720864966046065,0.0003985039656981826,0.0007753917598165572,0.00043196266051381826,0.001546254614368081,0.0014522569254040718,0.0002611220988910645,4.9650574510451406e-05
