row,neutral,admiration,approval,realization,optimism,pride,excitement,annoyance,gratitude,disappointment,joy,disapproval,relief,caring,desire,surprise,sadness,love,disgust,fear,anger,curiosity,confusion,amusement,grief,embarrassment,nervousness,remorse
14,0.8323017358779907,0.002558394568040967,0.08707728236913681,0.04454391822218895,0.005618125665932894,0.0003618343616835773,0.0016179148806259036,0.01241712924093008,0.00034658503136597574,0.0023159536067396402,0.0013734408421441913,0.0030792830511927605,0.0005167673225514591,0.0005393497995100915,0.0014389045536518097,0.001088668592274189,0.0006060987943783402,0.0007500530336983502,0.0028010441455990076,0.0008898955420590937,0.0008354950114153326,0.0014265308855101466,0.0056977104395627975,0.003732782555744052,0.0001590554602444172,0.0005563332815654576,0.00034984174999408424,0.00015917667769826949
15,0.550948441028595,0.009469128213822842,0.23690171539783478,0.01259530521929264,0.04270704835653305,0.00043156524770893157,0.01612010970711708,0.0032646646723151207,0.00034906851942650974,0.0020622017327696085,0.004106767009943724,0.004222008399665356,0.0008568884222768247,0.006684623192995787,0.01850414276123047,0.0018892966909334064,0.0009083196055144072,0.052284762263298035,0.0006110656540840864,0.0012799235992133617,0.001062094932422042,0.08833812177181244,0.022940779104828835,0.0006846723263151944,0.00026318361051380634,0.00017296148871537298,0.0009159789187833667,0.0003519740712363273
16,0.8019184470176697,0.0020734791178256273,0.12596027553081512,0.05669427290558815,0.07316506654024124,0.00059361761668697,0.0016695766244083643,0.0027305525727570057,0.0011467476142570376,0.004153398796916008,0.0023504470009356737,0.006919132079929113,0.0016524342354387045,0.005498974118381739,0.019095903262495995,0.0006915408885106444,0.0015533927362412214,0.0020211373921483755,0.0007210173644125462,0.0011541497660800815,0.00048170689842663705,0.0021352721378207207,0.009254214353859425,0.0008850421872921288,0.00036824579001404345,0.00034066246007569134,0.0009081304888240993,0.0007641460397280753
17,0.9673248529434204,0.004042323678731918,0.01114075630903244,0.0048653483390808105,0.0016342159360647202,0.0004223280702717602,0.003529786132276058,0.006736596114933491,0.0009800433181226254,0.00292925420217216,0.0024992655962705612,0.0030786916613578796,0.00034388829953968525,0.0009470950462855399,0.00104665441904217,0.0014916250947862864,0.0022596633061766624,0.0015651866560801864,0.002539806067943573,0.0017879912629723549,0.003346487879753113,0.00213638786226511,0.0031470172107219696,0.0028863130137324333,0.0005154255777597427,0.0008347549010068178,0.0004052139993291348,0.0003582719946280122
18,0.9645704627037048,0.0024231374263763428,0.00910942256450653,0.007271340116858482,0.0020247551146894693,0.00040709105087444186,0.00375928683206439,0.00597826112061739,0.0011022882536053658,0.0031224845442920923,0.002924493746832013,0.0028183830436319113,0.00041734581463970244,0.0009439668501727283,0.0014055455103516579,0.002008109586313367,0.002709961263462901,0.0015223687514662743,0.0023208449129015207,0.0022425041534006596,0.0027018648106604815,0.0023855678737163544,0.0035387722309678793,0.0033713660668581724,0.0006136145675554872,0.0009504483896307647,0.0005679413443431258,0.00047321993042714894
19,0.13294683396816254,0.03871810808777809,0.686487078666687,0.014781045727431774,0.08048447221517563,0.000870474788825959,0.04093191400170326,0.0031757953111082315,0.0018283084500581026,0.0015315673081204295,0.005744319874793291,0.005873181391507387,0.0016960686771199107,0.006276088301092386,0.013706549070775509,0.004981655161827803,0.0008785993559285998,0.008697633631527424,0.000843270041514188,0.0011628196807578206,0.0009590855916030705,0.15181583166122437,0.022574909031391144,0.0015705244150012732,0.0003130476688966155,0.00028013112023472786,0.000794889114331454,0.000483877636725083
20,0.8245422840118408,0.0019428199157118797,0.053841859102249146,0.020964186638593674,0.002624351065605879,0.00022496651217807084,0.0005042165284976363,0.01968320831656456,0.0006399573758244514,0.004787081852555275,0.0007444956572726369,0.13126930594444275,0.00041102737304754555,0.0010327548952773213,0.0006098519661463797,0.0006489853258244693,0.0008602634770795703,0.00048811902524903417,0.001148439827375114,0.0003870814689435065,0.0026880325749516487,0.0006881222943775356,0.0031963519286364317,0.0009088870720006526,0.00019616600184235722,0.0004403549537528306,0.0001615684450371191,0.00019595064804889262
21,0.5905128121376038,0.009662848897278309,0.33120104670524597,0.07274399697780609,0.11973366886377335,0.0012601076159626245,0.002571812365204096,0.003586375620216131,0.0013433926505967975,0.010278754867613316,0.002284807851538062,0.019296549260616302,0.0025758137926459312,0.003934851847589016,0.0100499726831913,0.0014220231678336859,0.0015660334611311555,0.002159428782761097,0.0007279837736859918,0.0010597581276670098,0.00037529293331317604,0.0017881570383906364,0.009099867194890976,0.000556876533664763,0.0003920186427421868,0.00046055938582867384,0.0009580430341884494,0.000685631821397692
22,0.05171869695186615,0.016762273386120796,0.024668773636221886,0.005340273957699537,0.9129143357276917,0.0016031258273869753,0.006842734292149544,0.007334489841014147,0.009755059145390987,0.005061246920377016,0.004667776171118021,0.0059061311185359955,0.0010127794230356812,0.034453485161066055,0.1513284295797348,0.0026862691156566143,0.001522465725429356,0.0035940157249569893,0.0011867880821228027,0.001799134537577629,0.003047212027013302,0.0044887191615998745,0.0033505698665976524,0.00270299194380641,0.0005879987147636712,0.0004077919293195009,0.0009339511161670089,0.0018849631305783987
23,0.9645704627037048,0.0024231374263763428,0.00910942256450653,0.007271340116858482,0.0020247551146894693,0.00040709105087444186,0.00375928683206439,0.00597826112061739,0.0011022882536053658,0.0031224845442920923,0.002924493746832013,0.0028183830436319113,0.00041734581463970244,0.0009439668501727283,0.0014055455103516579,0.002008109586313367,0.002709961263462901,0.0015223687514662743,0.0023208449129015207,0.0022425041534006596,0.0027018648106604815,0.0023855678737163544,0.0035387722309678793,0.0033713660668581724,0.0006136145675554872,0.0009504483896307647,0.0005679413443431258,0.00047321993042714894
