row,gratitude,neutral,approval,disapproval,caring,optimism,realization,annoyance,admiration,relief,joy,confusion,excitement,desire,disappointment,pride,curiosity,anger,remorse,sadness,love,amusement,disgust,surprise,embarrassment,fear,grief,nervousness
31,0.0020389403216540813,0.4476218521595001,0.025535106658935547,0.6506142020225525,0.0009461832814849913,0.007559934630990028,0.0354626439511776,0.017829881981015205,0.003137963591143489,0.000972347566857934,0.001657374668866396,0.02816981077194214,0.0019069378031417727,0.0017432135064154863,0.021454522386193275,0.00041568197775632143,0.0025095995515584946,0.0017492581391707063,0.0005731881828978658,0.0014347776304930449,0.0009594926959834993,0.0019904738292098045,0.002130878157913685,0.011867398396134377,0.0016047973185777664,0.0008602073648944497,0.00039983546594157815,0.0004857212770730257
32,0.007470317650586367,0.4701760411262512,0.39884424209594727,0.013846246525645256,0.23402300477027893,0.08625180274248123,0.012956609018146992,0.018524380400776863,0.04335777088999748,0.004311763681471348,0.001802503946237266,0.0011351542780175805,0.001723792520351708,0.003443342400714755,0.0024802549742162228,0.0031328857876360416,0.0011123593430966139,0.0035894918255507946,0.0008031490142457187,0.0008723209612071514,0.0018641683273017406,0.0006823139847256243,0.0008715013973414898,0.00045665225479751825,0.0004198433307465166,0.0005631109816022217,0.0005480259424075484,0.0004071075236424804
33,0.0009096009889617562,0.3212091028690338,0.02129042148590088,0.4540201425552368,0.0022005161736160517,0.004440927412360907,0.015833282843232155,0.024591969326138496,0.0017374370945617557,0.0004264614835847169,0.0012132949195802212,0.40669435262680054,0.0014134962111711502,0.0011591927614063025,0.010205927304923534,0.00012734273332171142,0.07087232172489166,0.002896950114518404,0.0006918786675669253,0.001621020375750959,0.001149826217442751,0.0017467852449044585,0.0025220143143087626,0.004822919610887766,0.0015215164748951793,0.0012290200684219599,0.00029107186128385365,0.0009067518985830247
34,0.00045743645750917494,0.7496662139892578,0.2581992447376251,0.022326769307255745,0.005309109576046467,0.02266228012740612,0.038351163268089294,0.01015712320804596,0.0020909272134304047,0.0008603602182120085,0.0005777028854936361,0.0038295481353998184,0.0008372901356779039,0.0033297608606517315,0.0036904378794133663,0.00033894405351020396,0.002442539669573307,0.0010409678798168898,0.00034703518031165004,0.0010097523918375373,0.0006106080254539847,0.00037565946695394814,0.000839931599330157,0.0005395883927121758,0.0003110476245637983,0.0005328186089172959,0.000199733127374202,0.00034918414894491434
35,0.0018373923376202583,0.39868369698524475,0.07053663581609726,0.05116510018706322,0.044166792184114456,0.553753137588501,0.01382690854370594,0.007094093132764101,0.004788742866367102,0.0010834798449650407,0.00109285453800112,0.06523437798023224,0.0014973967336118221,0.027102934196591377,0.008527765050530434,0.0005819352227263153,0.06699897348880768,0.0015096594579517841,0.0032786293886601925,0.0029715553391724825,0.0020195194520056248,0.0006880373694002628,0.0011556794634088874,0.0016958831110969186,0.0005059101385995746,0.0021820839028805494,0.0005554945091716945,0.0012531684478744864
36,0.004130969755351543,0.010015938431024551,0.031975146383047104,0.0057112849317491055,0.001134717371314764,0.023911217227578163,0.027832459658384323,0.00463962834328413,0.5953093767166138,0.0021252979058772326,0.012769523076713085,0.015128432773053646,0.07035940885543823,0.0028250848408788443,0.011050695553421974,0.003103171940892935,0.05126064643263817,0.0021815879736095667,0.0007387509103864431,0.001986508024856448,0.0119814807549119,0.013837596401572227,0.002279948676005006,0.7073423266410828,0.0022394058760255575,0.0023446432314813137,0.0014013501349836588,0.0012632482685148716
37,0.0017502717673778534,0.19958509504795074,0.758914589881897,0.03248288482427597,0.09994529187679291,0.02294868230819702,0.03799914941191673,0.05568506196141243,0.018567664548754692,0.01196666806936264,0.010374587960541248,0.001476014731451869,0.0019284419249743223,0.005539281759411097,0.005750469863414764,0.004508555866777897,0.0013492292491719127,0.006494847591966391,0.0018642143113538623,0.0035149971954524517,0.00826652254909277,0.0028532978612929583,0.002074749441817403,0.0005599102005362511,0.0014622756280004978,0.0010297538246959448,0.0010379579616710544,0.0012329802848398685
38,0.000942347920499742,0.9398963451385498,0.050003159791231155,0.0024052970111370087,0.0007845074287615716,0.002527540549635887,0.012203245423734188,0.0041144248098134995,0.003777223639190197,0.00035156827652826905,0.0013308040797710419,0.002687150612473488,0.001295357826165855,0.0008474776986986399,0.0020085175056010485,0.0003189514100085944,0.0010852876584976912,0.001069630146957934,0.000278112362138927,0.0011520452098920941,0.001795610529370606,0.0012304824776947498,0.0013727908954024315,0.0005154680693522096,0.000353269831975922,0.0007776045822538435,0.00022919334878679365,0.00022185042325872928
39,0.031952496618032455,0.009876479394733906,0.10023462027311325,0.0047215926460921764,0.010674161836504936,0.0158906951546669,0.00827326811850071,0.0034045272041112185,0.40830498933792114,0.014444023370742798,0.7115145921707153,0.0029932514298707247,0.027711203321814537,0.0039783986285328865,0.0026020947843790054,0.010682342574000359,0.0015843078726902604,0.0019780874717980623,0.001135522499680519,0.002248302800580859,0.4028967320919037,0.005274654366075993,0.0008059473475441337,0.0023917071521282196,0.0006746178842149675,0.0005744501831941307,0.0008570125210098922,0.0007974663167260587
40,0.0012353784404695034,0.5699751973152161,0.4399276077747345,0.006149359978735447,0.020884884521365166,0.04804228991270065,0.01842297986149788,0.002743064658716321,0.01105943787842989,0.001022039563395083,0.0014994221273809671,0.0315740630030632,0.00227197608910501,0.004624587949365377,0.001229535904712975,0.0004289613862056285,0.02534249983727932,0.0006975908763706684,0.0005809097783640027,0.0006171935820020735,0.01416387502104044,0.0005185409099794924,0.0007180985412560403,0.0007835989235900342,0.00015311455354094505,0.0008378471829928458,0.0002654673589859158,0.0005400792579166591
41,0.002783135510981083,0.5849944353103638,0.4356483221054077,0.037922538816928864,0.05123703181743622,0.025952612981200218,0.02795635536313057,0.006496137008070946,0.011006254702806473,0.0026160916313529015,0.0009936705464497209,0.003397379070520401,0.0010151579044759274,0.002744377125054598,0.0023923921398818493,0.0011338822077959776,0.0009729401208460331,0.0015874751843512058,0.0006085701752454042,0.0011563407024368644,0.0035250848159193993,0.0002491206396371126,0.000824011629447341,0.00042214852874167264,0.0002862920518964529,0.0008518783724866807,0.0003910455561708659,0.0004823515482712537
