row,neutral,excitement,joy,gratitude,approval,realization,optimism,desire,surprise,confusion,admiration,curiosity,love,annoyance,relief,disappointment,amusement,sadness,caring,fear,disapproval,pride,nervousness,disgust,embarrassment,grief,anger,remorse
22,0.1517806202173233,0.001117600011639297,0.0008696386939845979,0.001354224281385541,0.014564295299351215,0.013488266617059708,0.002628694288432598,0.002197233261540532,0.002841231180354953,0.002303943270817399,0.004991776775568724,0.0014217712450772524,0.0024274762254208326,0.40456971526145935,0.0007956185145303607,0.452351450920105,0.001264889258891344,0.015596594661474228,0.0008493387140333652,0.0010103066451847553,0.21601800620555878,0.0006716518546454608,0.0008409662405028939,0.060994017869234085,0.012553559616208076,0.0008933213539421558,0.0322369746863842,0.002007042523473501
23,0.3116171658039093,0.023528724908828735,0.004995392169803381,0.00040042551700025797,0.011026984080672264,0.017394276335835457,0.0021699643693864346,0.001769914524629712,0.08964121341705322,0.015420699492096901,0.008437907323241234,0.021462438628077507,0.0006491748499684036,0.3961644768714905,0.0007778943399898708,0.024232076480984688,0.02390374056994915,0.0007675261003896594,0.00045751474681310356,0.0008197535644285381,0.09835048019886017,0.0008529830956831574,0.0006909483345225453,0.014802372083067894,0.004099271260201931,0.00041532012983225286,0.04861795902252197,0.00018029152124654502
24,0.8960860371589661,0.03687766194343567,0.007545216474682093,0.0017100500408560038,0.021434839814901352,0.008739880286157131,0.008173760958015919,0.013162030838429928,0.004396429285407066,0.0015620458871126175,0.0028912657871842384,0.0025661501567810774,0.004378954879939556,0.0032664246391505003,0.0008157281554304063,0.0030121244490146637,0.002692874288186431,0.0019454938592389226,0.0013175907079130411,0.0016502024373039603,0.001294948859140277,0.0007627044105902314,0.0006869870703667402,0.0015243022935464978,0.0006576843443326652,0.0005488251917995512,0.0009562269551679492,0.0005799867212772369
25,0.7925756573677063,0.00109245372004807,0.0005372115992940962,0.0004796923603862524,0.024411233142018318,0.02190905436873436,0.00342173152603209,0.0006677009514532983,0.004760090261697769,0.1534889191389084,0.0009655379108153284,0.05271060764789581,0.0004230729246046394,0.017596498131752014,0.00021809311874676496,0.0042509459890425205,0.0008401609375141561,0.0007102793897502124,0.0006538382731378078,0.000734963221475482,0.021654842421412468,0.00011418062058510259,0.00038805484655313194,0.0013304358581081033,0.0008298358297906816,0.00021420142729766667,0.0016290249768644571,0.0002545099414419383
26,0.1303645670413971,0.0027872940991073847,0.0014485857682302594,0.0025125055108219385,0.01640593260526657,0.016309330239892006,0.002141217701137066,0.0016230735927820206,0.011220691725611687,0.005197626072913408,0.022182613611221313,0.0022645106073468924,0.004886648617684841,0.15958303213119507,0.0011495726648718119,0.4573456346988678,0.001402618596330285,0.006717138923704624,0.0005284632206894457,0.000845171685796231,0.3880220055580139,0.0009211352444253862,0.0006556701264344156,0.032541193068027496,0.007405793759971857,0.000877663551364094,0.008801636286079884,0.0014214788097888231
27,0.8797394633293152,0.002587756607681513,0.001856387360021472,0.0003658825298771262,0.048677556216716766,0.016489636152982712,0.07245036214590073,0.007120147813111544,0.0010370895033702254,0.0015808165771886706,0.0025527500547468662,0.0011954050278291106,0.0006470155203714967,0.01187212485820055,0.0006557372980751097,0.0028958844486624002,0.004509874153882265,0.0008366078836843371,0.0028495844453573227,0.0010191930923610926,0.003382871625944972,0.0005312202265486121,0.0004429658583831042,0.001336892251856625,0.0004330259107518941,0.00022440822795033455,0.0012061800807714462,0.00034846601192839444
28,0.7378706932067871,0.10504245012998581,0.020286016166210175,0.0013142687967047095,0.026406142860651016,0.01236987765878439,0.0034357274416834116,0.002557777799665928,0.0051400987431406975,0.0015715445624664426,0.002261133398860693,0.002046084264293313,0.0008824780816212296,0.010935057885944843,0.002530870493501425,0.0019868311937898397,0.006892395205795765,0.00211268849670887,0.0036697376053780317,0.015086346305906773,0.001754461438395083,0.0019674627110362053,0.0052211955189704895,0.0021458654664456844,0.001564418664202094,0.000680057390127331,0.004375303629785776,0.00045506705646403134
29,0.0645674541592598,0.01545649766921997,0.008047456853091717,0.0006166232633404434,0.029461393132805824,0.09803634881973267,0.0050512198358774185,0.0038906089030206203,0.027886252850294113,0.19307264685630798,0.004185136407613754,0.598319947719574,0.007415414322167635,0.028365375474095345,0.0024849665351212025,0.03782171756029129,0.006554244086146355,0.02758617140352726,0.006617611274123192,0.01689426228404045,0.008022828958928585,0.0005728855612687767,0.04139716550707817,0.00667737377807498,0.026973910629749298,0.003536003874614835,0.003967261873185635,0.013620899990200996
30,0.8872918486595154,0.00024878926342353225,0.0003915514098480344,0.000915213895495981,0.06415877491235733,0.03620555251836777,0.0114187803119421,0.0015458549605682492,0.00035698560532182455,0.0075543844141066074,0.0011401327792555094,0.0014376991894096136,0.0005800701328553259,0.014397201128304005,0.0005926633602939546,0.0050463262014091015,0.0005773645825684071,0.0014366789255291224,0.006182219833135605,0.0009296644129790366,0.020786331966519356,0.00023174716625362635,0.0004036148311570287,0.0013169634621590376,0.0003899899311363697,0.00029675784753635526,0.0015759366797283292,0.0004990931483916938
31,0.08525052666664124,0.0010758404387161136,0.0014205173356458545,0.0012833873042836785,0.035036616027355194,0.02957729995250702,0.002874729223549366,0.002568647265434265,0.0015771782491356134,0.0024596424773335457,0.0021224571391940117,0.001042208168655634,0.0008185807382687926,0.5795153379440308,0.001304360688664019,0.14696206152439117,0.0025236497167497873,0.012347963638603687,0.0014722701162099838,0.006014444399625063,0.07939635962247849,0.0008970008348114789,0.0020624794997274876,0.2729562520980835,0.02356371469795704,0.0009904488688334823,0.04483093321323395,0.0012338761007413268
