row,neutral,approval,caring,curiosity,optimism,disapproval,confusion,annoyance,realization,disappointment,joy,desire,admiration,sadness,relief,nervousness,excitement,anger,love,fear,surprise,remorse,amusement,grief,pride,disgust,embarrassment,gratitude
29,0.5524917244911194,0.009915743954479694,0.0019121733494102955,0.18734079599380493,0.001773140043951571,0.15209820866584778,0.38642704486846924,0.011148855090141296,0.006505693309009075,0.005409354344010353,0.0012307667639106512,0.0007582252146676183,0.0015060632722452283,0.0019842723850160837,0.00025698926765471697,0.0006825093878433108,0.0013849983224645257,0.0027746071573346853,0.0011069751344621181,0.0013435365399345756,0.004700903780758381,0.0006298174266703427,0.0021187136881053448,0.00035775027936324477,8.605291077401489e-05,0.0016232947818934917,0.0013662922428920865,0.0007038014009594917
30,0.9330170750617981,0.04951656237244606,0.0032500112429261208,0.0012491511879488826,0.003831256879493594,0.008104176260530949,0.002121021505445242,0.0073441993445158005,0.010570044629275799,0.002241490874439478,0.0005704638315364718,0.001076815533451736,0.0019082877552136779,0.000999797834083438,0.0002919804537668824,0.00019510033598635346,0.0006187977851368487,0.0014229083899408579,0.0008798249764367938,0.0004629326576832682,0.00031484413193538785,0.00028524259687401354,0.0006019828142598271,0.0001870622072601691,0.00018862831348087639,0.00106630171649158,0.0002677476732060313,0.0004491494910325855
31,0.23857641220092773,0.008199038915336132,0.0008794117602519691,0.5471553206443787,0.003068414516746998,0.006328793242573738,0.28112971782684326,0.011855780147016048,0.012435035780072212,0.003615384688600898,0.0011552403448149562,0.0008197875577025115,0.004981390666216612,0.0010958429193124175,0.0002647416840773076,0.0007805247441865504,0.004677533637732267,0.003442562185227871,0.0012780452379956841,0.0018708843272179365,0.1633857637643814,0.00037001355667598546,0.0016777686541900039,0.00048049940960481763,0.00013376344577409327,0.0019397037103772163,0.0013913764851167798,0.0010906803654506803
32,0.4653339087963104,0.031595081090927124,0.0027304161339998245,0.0023151955101639032,0.2796221673488617,0.03375218063592911,0.0041644880548119545,0.014951206743717194,0.0147401737049222,0.026652798056602478,0.0011262783082202077,0.13171175122261047,0.004761888645589352,0.002062204759567976,0.000661589321680367,0.0005504308501258492,0.0019319159910082817,0.0013570860028266907,0.0014003848191350698,0.0007809153757989407,0.0010870627593249083,0.0009035927359946072,0.0010864358628168702,0.0003364024742040783,0.0005865456187166274,0.001517035299912095,0.0004858854226768017,0.0013139034854248166
33,0.4083472788333893,0.01700683683156967,0.0018317053327336907,0.01996048353612423,0.011181842535734177,0.22602365911006927,0.23265531659126282,0.26037314534187317,0.01692293956875801,0.040121931582689285,0.0009334690403193235,0.0022922679781913757,0.0008421277743764222,0.0017143558943644166,0.0004290106880944222,0.0017697957810014486,0.0008411065209656954,0.019026605412364006,0.0005255262367427349,0.001700062770396471,0.0018926853081211448,0.000632661278359592,0.00210079038515687,0.0003787758178077638,0.00026309656095691025,0.006544805597513914,0.003254612907767296,0.000507363467477262
34,0.19271109998226166,0.0058080716989934444,0.015367881394922733,0.0032895461190491915,0.015480339527130127,0.002469574334099889,0.0035819087643176317,0.009825197048485279,0.007142518647015095,0.009285565465688705,0.022547779604792595,0.009108440950512886,0.00167180597782135,0.04746256023645401,0.0035877900663763285,0.07731413096189499,0.009770252741873264,0.007738233078271151,0.002844094065949321,0.4753745198249817,0.004791161511093378,0.002061238279566169,0.006513733416795731,0.004722262732684612,0.0009993745479732752,0.004048342816531658,0.0016959194326773286,0.0017572707729414105
35,0.32586681842803955,0.03184440732002258,0.004548269789665937,0.0007680663838982582,0.002579679246991873,0.7134441137313843,0.003041788935661316,0.037096522748470306,0.013308607041835785,0.010586214251816273,0.005112331826239824,0.0009386917809024453,0.0039507620967924595,0.00346234068274498,0.002049892907962203,0.0004614938807208091,0.0015004476299509406,0.006641886662691832,0.000822171219624579,0.0006944100023247302,0.0012392628705129027,0.0007817470468580723,0.002944493666291237,0.00048750732094049454,0.0006625291425734758,0.002011141972616315,0.0014467431465163827,0.002786332042887807
36,0.5473065376281738,0.02398533746600151,0.0024009940680116415,0.0006042939494363964,0.0028831486124545336,0.5120517015457153,0.003043623175472021,0.052766893059015274,0.0173953790217638,0.012161259539425373,0.0030090443324297667,0.0008867359138093889,0.0019424998899921775,0.002108159475028515,0.001027348218485713,0.0003677460481412709,0.000933855539187789,0.004951574373990297,0.000565080379601568,0.0004310209187678993,0.0008033920312300324,0.0003928944352082908,0.004988968838006258,0.0002951647329609841,0.0003796007367782295,0.001553335809148848,0.0010984537657350302,0.000992152257822454
37,0.505538821220398,0.005935574881732464,0.0012709093280136585,0.5144674181938171,0.0021126100327819586,0.003050697734579444,0.21086034178733826,0.008195181377232075,0.0035614746157079935,0.0014541037380695343,0.0007766711059957743,0.0011040595127269626,0.0015791074838489294,0.0008574184612371027,0.0001264929014723748,0.0003357745008543134,0.0014728858368471265,0.0021257672924548388,0.001193063915707171,0.0007148600416257977,0.0039866771548986435,0.00033731182338669896,0.002198323840275407,0.00022898585302755237,4.694692324846983e-05,0.0009677076013758779,0.0005604962352663279,0.0007390371756628156
38,0.28340649604797363,0.4744091033935547,0.0023771317210048437,0.006818120367825031,0.011735963635146618,0.0046355403028428555,0.003975940868258476,0.003966700751334429,0.012503951787948608,0.001373414066620171,0.050794608891010284,0.006228610873222351,0.008327355608344078,0.000989982858300209,0.004729134496301413,0.0009704313124530017,0.2529684901237488,0.0012327800504863262,0.0033662987407296896,0.0009398162947036326,0.004828562494367361,0.00032369745895266533,0.0033657613676041365,0.0004005994414910674,0.0025925608351826668,0.0007981201051734388,0.00047253520460799336,0.0023783601354807615
