row,neutral,approval,realization,annoyance,confusion,disapproval,curiosity,optimism,caring,disappointment,anger,desire,amusement,admiration,sadness,excitement,joy,disgust,fear,surprise,love,gratitude,relief,nervousness,embarrassment,remorse,grief,pride
35,0.04786348342895508,0.04731542244553566,0.04301752150058746,0.015324360691010952,0.07503113150596619,0.0077243102714419365,0.023803556337952614,0.008684474974870682,0.0009530194802209735,0.005451777018606663,0.0015651084249839187,0.0008959779515862465,0.0019355135736986995,0.008541758172214031,0.0009534981218166649,0.0026592048816382885,0.002362437080591917,0.00149306480307132,0.0005589083302766085,0.011681807227432728,0.0008789360290393233,0.9180638194084167,0.0029571307823061943,0.0004771706589963287,0.0015407204627990723,0.001468205126002431,0.0005799645441584289,0.0006692997412756085
36,0.15630465745925903,0.059489380568265915,0.042304303497076035,0.02291014976799488,0.3373510241508484,0.04077998176217079,0.0656009167432785,0.014016411267220974,0.04350700229406357,0.034441471099853516,0.0028920576442033052,0.004428840707987547,0.0015142707852646708,0.006668014917522669,0.018052803352475166,0.007008867803961039,0.005532997194677591,0.0022720464039593935,0.17254889011383057,0.00467360345646739,0.0025536036118865013,0.0009348757448606193,0.005143627990037203,0.29073256254196167,0.0037694727070629597,0.0027808244340121746,0.002365214517340064,0.0009711989550851285
37,0.6532270908355713,0.20939357578754425,0.034584105014801025,0.013452565297484398,0.06800991296768188,0.03143460303544998,0.03415464609861374,0.006855997256934643,0.0012110733659937978,0.005269265733659267,0.0012246007099747658,0.0007698059198446572,0.0005574131500907242,0.006870759651064873,0.000631276227068156,0.0010118159698322415,0.0005867063882760704,0.0008100275881588459,0.0004129124281462282,0.0026867904234677553,0.0010215338552370667,0.000506829412188381,0.0005065038567408919,0.0003002225421369076,0.00042291104909963906,0.00025176917552016675,0.00019487332610879093,0.0002310978015884757
38,0.780647873878479,0.04170920327305794,0.030418869107961655,0.006211291998624802,0.008977784775197506,0.10888788849115372,0.002562627661973238,0.0043447017669677734,0.0007282467558979988,0.016625724732875824,0.0005485490546561778,0.002568818163126707,0.0006538497982546687,0.005629923194646835,0.0018618186004459858,0.0023844526149332523,0.0016162574756890535,0.0009329044260084629,0.0006376653909683228,0.0044569107703864574,0.0007192768971435726,0.0010725673055276275,0.0010148739675059915,0.0005177771090529859,0.0007236907258629799,0.00037393299862742424,0.00039714077138341963,0.000518597022164613
39,0.5978551506996155,0.019603382796049118,0.011502877809107304,0.3129909634590149,0.0021353308111429214,0.16879604756832123,0.000897325633559376,0.002483333693817258,0.001630507642403245,0.02527596615254879,0.03157413378357887,0.0007958034402690828,0.001315195462666452,0.0013994063483551145,0.0018812445923686028,0.0003839169512502849,0.0004907895345240831,0.0076997121796011925,0.0004995974595658481,0.0006569679826498032,0.00031032427796162665,0.0008784126839600503,0.0003536504227668047,0.00030826430884189904,0.0027013407088816166,0.00047129180165939033,0.00030189933022484183,0.000342277780873701
40,0.7728804349899292,0.04032796993851662,0.047327328473329544,0.02836129628121853,0.0421646349132061,0.2062804251909256,0.002457896014675498,0.006897789426147938,0.0016112361336126924,0.008307340554893017,0.0023191089276224375,0.0009196623577736318,0.004108733031898737,0.0007413903367705643,0.0012450377689674497,0.0005306240636855364,0.001742538996040821,0.0012558551970869303,0.0007063914672471583,0.0009358993265777826,0.00039464072324335575,0.0004556332714855671,0.0007120245136320591,0.000583656074013561,0.00100619881413877,0.0003822851867880672,0.00026862340746447444,0.00023190763022284955
41,0.8056511282920837,0.1962699294090271,0.035515353083610535,0.0036588709335774183,0.012327127158641815,0.007666701450943947,0.011582574807107449,0.009425780735909939,0.001155055477283895,0.002625861670821905,0.0003781976120080799,0.0013313833624124527,0.0017940036486834288,0.009537423960864544,0.0007005328079685569,0.0044835228472948074,0.003441343316808343,0.0007918477058410645,0.0004807898949366063,0.002338259480893612,0.0012730209855362773,0.0009651303989812732,0.0014488478191196918,0.0004264207964297384,0.0004026968963444233,0.00025171253946609795,0.00022697323583997786,0.0005728500545956194
42,0.9667491316795349,0.012945771217346191,0.004899362102150917,0.008118627592921257,0.0038432776927948,0.003009928623214364,0.0027283746749162674,0.0024546259082853794,0.0015595670556649566,0.0024375859647989273,0.0033143609762191772,0.001215459662489593,0.0026892756577581167,0.0019576512277126312,0.0018178740283474326,0.0013788333162665367,0.0012959945015609264,0.0023723419290035963,0.0011375481262803078,0.0007099859649315476,0.001984809758141637,0.0006464262842200696,0.00023708579828962684,0.00028253547498025,0.0006496264250017703,0.00039272537105716765,0.000381832622224465,0.00023560551926493645
43,0.29970547556877136,0.3515720069408417,0.07840745151042938,0.05891432613134384,0.12384089827537537,0.10002821683883667,0.025750694796442986,0.021925080567598343,0.0010672875214368105,0.019894665107131004,0.0026464147958904505,0.0016505983658134937,0.0012922493042424321,0.011898595839738846,0.0008922465494833887,0.0025309657212346792,0.0010741077130660415,0.005879591219127178,0.001031296793371439,0.015383105725049973,0.0010902248322963715,0.0009173235157504678,0.0012454084353521466,0.000906944100279361,0.0027995649725198746,0.0004281414730940014,0.0003512823604978621,0.0006245494587346911
44,0.7493388652801514,0.17729926109313965,0.05271117389202118,0.015267952345311642,0.007255850359797478,0.06116411089897156,0.0013931691646575928,0.004850937984883785,0.0007797498255968094,0.0068169161677360535,0.0011159924324601889,0.0007635473157279193,0.0006034718244336545,0.0027762686368077993,0.0009622359066270292,0.0005838427459821105,0.0005808338755741715,0.001372087630443275,0.000603803782723844,0.0012780579272657633,0.0005015085334889591,0.0005355837056413293,0.0005573983071371913,0.00032564005232416093,0.0005272034322842956,0.00023056606005411595,0.00020758261962328106,0.0002882687549572438
