row,neutral,confusion,curiosity,approval,realization,annoyance,disapproval,optimism,surprise,excitement,gratitude,caring,admiration,anger,disappointment,joy,fear,love,desire,disgust,sadness,amusement,nervousness,embarrassment,relief,remorse,grief,pride
33,0.9029425382614136,0.0021578038576990366,0.0009410962229594588,0.11451185494661331,0.013482791371643543,0.003618034068495035,0.00397710595279932,0.004940778948366642,0.0004488548147492111,0.0014624260365962982,0.0007813955307938159,0.0007198316161520779,0.010740632191300392,0.0006646813126280904,0.0023816139437258244,0.0011857383651658893,0.0005634996923618019,0.0022408501245081425,0.0017081787809729576,0.0013021419290453196,0.0006927377544343472,0.0008784520323388278,0.00016918651817832142,0.0002048066380666569,0.00040480628376826644,0.00019895631703548133,0.00015798184904269874,0.0004109012079425156
34,0.6188615560531616,0.06503396481275558,0.0159000176936388,0.1817900687456131,0.07330489158630371,0.010614420287311077,0.026974856853485107,0.015148589387536049,0.004694064147770405,0.0030589450616389513,0.0006942591862753034,0.0006336086080409586,0.002273739781230688,0.0009083187906071544,0.0032256734557449818,0.0013587342109531164,0.0005429855664260685,0.001061627990566194,0.0026552241761237383,0.0022117409389466047,0.0003876008267980069,0.002956041367724538,0.00040411343798041344,0.0007452882127836347,0.0005713687860406935,0.0003084680356550962,0.00018257835472468287,0.0002803047827910632
35,0.31726229190826416,0.4277753531932831,0.5295345783233643,0.013315233401954174,0.009340540505945683,0.005495796445757151,0.0033544828183948994,0.003157504368573427,0.009058679454028606,0.002216229448094964,0.0010958481580018997,0.0013291890500113368,0.0025373923126608133,0.0013938241172581911,0.001739606144838035,0.001073735300451517,0.0012259895447641611,0.0021924462635070086,0.000990475295111537,0.000910742674022913,0.0010959707433357835,0.0013438027817755938,0.0005895154899917543,0.0006879704887978733,0.0002053755015367642,0.0005431899917311966,0.0002812044112943113,7.454428123310208e-05
36,0.010833113454282284,0.002268952550366521,0.0017593170050531626,0.008912406861782074,0.0055348314344882965,0.004717512056231499,0.002255237428471446,0.006709510926157236,0.001476468052715063,0.002316304948180914,0.985973596572876,0.002254514256492257,0.0035194626543670893,0.0011990045895799994,0.0015428594779223204,0.00344003364443779,0.000499333196785301,0.0010920880595222116,0.001340561080724001,0.0009606759413145483,0.0023496700450778008,0.002516277367249131,0.00022518176410812885,0.0005827036802656949,0.001917949179187417,0.0018190632108598948,0.00042033070349134505,0.00043572712456807494
37,0.9610905647277832,0.0013830384705215693,0.0007317160489037633,0.02421935461461544,0.007932588458061218,0.009485515765845776,0.005555327516049147,0.0031492679845541716,0.000512423925101757,0.001119778142310679,0.0010459661716595292,0.001379225286655128,0.0025814957916736603,0.0020289721433073282,0.003483627922832966,0.0010703089646995068,0.0009601598139852285,0.0006029819487594068,0.00107817561365664,0.0015898796264082193,0.0017276584403589368,0.0011322691570967436,0.00027770933229476213,0.0005363522795960307,0.00040597940096631646,0.00032407758408226073,0.0003023752069566399,0.0003219913924112916
38,0.04150867834687233,0.0022249033208936453,0.002501213690266013,0.03908250853419304,0.012542582117021084,0.02592780627310276,0.0704130232334137,0.01833546906709671,0.0003407758194953203,0.001532824244350195,0.000984376878477633,0.26280131936073303,0.005715963430702686,0.003398817963898182,0.03395002707839012,0.045157741755247116,0.0024643053766340017,0.004103935789316893,0.0036734144669026136,0.001851897221058607,0.22275638580322266,0.11502321064472198,0.01022212952375412,0.0020570200867950916,0.00923279020935297,0.008414003998041153,0.004387772176414728,0.0008316712337546051
39,0.871742308139801,0.005911292973905802,0.0017676700372248888,0.019908815622329712,0.008335107937455177,0.013895561918616295,0.1368236541748047,0.0012110272655263543,0.001283397083170712,0.0009097508736886084,0.0006769158062525094,0.0008247803198173642,0.0014587088953703642,0.003632958047091961,0.003559128614142537,0.0010234748478978872,0.0008935268851928413,0.0006685684784315526,0.0004747850471176207,0.0022091874852776527,0.0011728783138096333,0.0019263970898464322,0.00022731110220775008,0.0007801511092111468,0.00028653343906626105,0.00021983386250212789,0.00027915823739022017,0.00016400708409491926
40,0.07068441063165665,0.040217652916908264,0.11093150079250336,0.039689306169748306,0.01934005692601204,0.01654529944062233,0.013809572905302048,0.00538610527291894,0.003106938675045967,0.0019827112555503845,0.0005133674712851644,0.01441747322678566,0.006712819915264845,0.00312777329236269,0.18221892416477203,0.0030160776805132627,0.005454031750559807,0.003859907854348421,0.004089648369699717,0.002436198526993394,0.7355923652648926,0.002148027066141367,0.016171380877494812,0.0027845054864883423,0.0021999268792569637,0.01118407305330038,0.014408464543521404,0.00032900870428420603
41,0.17116887867450714,0.002889842027798295,0.0006132617127150297,0.6793848276138306,0.08505920320749283,0.01384490542113781,0.019348427653312683,0.017714720219373703,0.0007201637490652502,0.0020566394086927176,0.0034611315932124853,0.019282229244709015,0.006734596099704504,0.001319115748628974,0.020633043721318245,0.01954355090856552,0.002783192554488778,0.0018912130035459995,0.002597647253423929,0.0017694276757538319,0.019804980605840683,0.0015794879291206598,0.005649947561323643,0.00202159327454865,0.04340960830450058,0.0019412635592743754,0.0018113314872607589,0.00448550283908844
42,0.18079829216003418,0.004328478127717972,0.0026133584324270487,0.03825036436319351,0.01260360423475504,0.0080254590138793,0.01959669403731823,0.013933169655501842,0.0006600161432288587,0.002361905761063099,0.0012222612276673317,0.0031123769003897905,0.008027554489672184,0.0011435181368142366,0.0029964193236082792,0.057156506925821304,0.0003777423407882452,0.001459998544305563,0.0027213450521230698,0.0007559680379927158,0.0021294429898262024,0.7725096940994263,0.0005033586057834327,0.0007069871644489467,0.0019311788491904736,0.0006769293686375022,0.0003347534511703998,0.0005117186228744686
